point,step,Privacy cost
0,0,1.121296803316904e-05
0,200,8.26953553544153
0,500,8.181137292628081
0,700,1.0633012686487741e-09
0,900,8.064564602189193
0,1200,7.978376697205374
0,1400,7.921436230731593
0,1600,3.088872085451587e-17
0,1900,7.780726744870033
0,2100,7.725142583366013
0,2300,6.764064175791309e-16
0,2600,5.340733590776495e-15
0,2800,7.533709794744975
0,3000,7.479909992877637
0,3300,7.399871291070934
0,3500,7.347059530134214
0,3700,7.294542972504051
0,4000,9.864934392460945
0,4200,2.3876540570970004e-17
0,4400,4.9105268179133657e-17
0,4600,6.674324504879242e-16
0,4900,9.551855968109209
0,5100,9.483650353370612
0,5300,9.41586936237165
0,5600,9.315169659540368
0,5800,9.248646688297532
0,6000,9.182576651889471
0,6300,9.084366466479498
0,6500,9.019460950390837
0,6700,8.955055136537
0,7000,8.85923921401967
0,7200,11.486720381604236
0,7400,11.40467126378747
0,7700,11.28270364759628
0,7900,11.202107600870407
0,8100,11.122078916059314
0,8400,11.003131424328753
0,8600,10.92457146790334
0,8800,10.846494941090397
0,9100,10.730488691550763
0,9300,10.653837297076528
1,0,1.2931688775959655e-05
1,200,8.269533719231703
1,500,7.453493563499627e-14
1,700,3.1901394992527706e-17
1,900,3.679496276108634e-05
1,1200,3.2909333341976053e-10
1,1400,3.1110944909671523e-17
1,1600,3.314640554242784e-14
1,1900,3.055835748084729e-17
1,2100,3.0340080532341755e-17
1,2300,3.0123362726196135e-17
1,2600,2.980118506858717e-17
1,2800,7.533709794744975
1,3000,3.5472244451615976e-14
1,3300,1.5640968381777604e-12
1,3500,2.8855179747770305e-17
1,3700,2.864906852004808e-17
1,4000,2.4048316595289902e-17
1,4200,2.3876540570970004e-17
1,4400,2.3705991534754087e-17
1,4600,2.3536660722496025e-17
1,4900,2.328492965619922e-17
1,5100,2.3118606469831414e-17
1,5300,2.295347132220125e-17
1,5600,2.2707977627098262e-17
1,5800,9.24862811432302
1,6000,2.238473213966645e-17
1,6300,2.2145321266538926e-17
1,6500,5.512489661430097e-16
1,6700,2.1830085128777927e-17
1,7000,2.159660635829266e-17
1,7200,2.4505534614606913e-17
1,7400,11.40469698728831
1,7700,2.407027138485799e-17
1,7900,2.99405106615634e-11
1,8100,2.37276338002089e-17
1,8400,11.003150037693482
1,8600,2.3306187515334845e-17
1,8800,8.92035916292295e-15
1,9100,2.2892226889272352e-17
1,9300,2.2728708760622326e-17
2,0,7.36550943043361e-06
2,200,8.269499211258985
2,500,8.181151666936366
2,700,3.1901394992527706e-17
2,900,3.09180348945522e-06
2,1200,1.7121776659273297e-11
2,1400,1.2475376343723114e-10
2,1600,7.864815773291047
2,1900,0.00010404348130621898
2,2100,3.0340080532341755e-17
2,2300,3.0123362726196135e-17
2,2600,5.7914519592139394e-08
2,2800,7.533759432856798
2,3000,7.47992313515471
2,3300,7.399908670970934
2,3500,7.347049848501516
2,3700,7.294550982894308
2,4000,9.86498788430402
2,4200,2.3876540570970004e-17
2,4400,2.3705991534754087e-17
2,4600,2.3536660722496025e-17
2,4900,9.663245807322643e-16
2,5100,2.9344116926350467e-15
2,5300,4.000462144726514e-16
2,5600,9.31519959171306
2,5800,2.2545775582492902e-17
2,6000,9.182569275368996
2,6300,9.084298963502313
2,6500,2.1987138250718268e-17
2,6700,8.955024563127319
2,7000,7.544441226485758e-12
2,7200,7.373764693124822
2,7400,2.4330492702733028e-17
2,7700,11.282661233658764
2,7900,1.0858409516642334e-11
2,8100,4.497885895000374e-12
2,8400,7.04120444160676e-14
2,8600,2.3306187515334845e-17
2,8800,2.313971248488422e-17
2,9100,10.730494742270272
2,9300,10.653845307074558
3,0,9.758712983036303e-06
3,200,8.269564594819228
3,500,6.966638021844732e-09
3,700,8.122714075139692
3,900,3.1932671809616637e-15
3,1200,1.2740315852513095e-06
3,1400,7.921403175478455
3,1600,1.657987045729869e-09
3,1900,1.4943036808134358e-14
3,2100,3.0340080532341755e-17
3,2300,3.0123362726196135e-17
3,2600,2.980118506858717e-17
3,2800,1.8155421488766975e-05
3,3000,2.937696857739163e-17
3,3300,7.3999265483326635
3,3500,9.047225220212413e-08
3,3700,5.469367626554621e-17
3,4000,9.864979959580898
3,4200,9.79454829893621
3,4400,2.3705991534754087e-17
3,4600,2.3536660722496025e-17
3,4900,2.328492965619922e-17
3,5100,2.3118606469831414e-17
3,5300,2.7116488616011867e-05
3,5600,2.691551203864983e-11
3,5800,9.248631829116393
3,6000,2.238473213966645e-17
3,6300,2.2145321266538926e-17
3,6500,2.1987138250718268e-17
3,6700,2.1830085128777927e-17
3,7000,8.859248110020038
3,7200,2.4505534614606913e-17
3,7400,11.404626247704167
3,7700,5.231167414135848e-08
3,7900,2.929673733900374e-08
3,8100,1.2275334286122748e-06
3,8400,2.3473860223927638e-17
3,8600,10.9245550408641
3,8800,10.84648067011857
3,9100,2.2892226889272352e-17
3,9300,10.653835294577753
4,0,1.200579704066805e-05
4,200,8.269604551509081
4,500,2.1007866974360155e-13
4,700,8.12272477886968
4,900,8.064662018580792
4,1200,7.97844328333378
4,1400,7.921406654977064
4,1600,7.864801954719554
4,1900,7.780714782927181
4,2100,1.4025926301221083e-09
4,2300,7.669931922173606
4,2600,7.587929885772951
4,2800,7.533709794744975
4,3000,7.479893565039228
4,3300,7.399911921399527
4,3500,2.6950606724509594e-12
4,3700,2.593634074517709e-10
4,4000,9.864985903123488
4,4200,9.794512892397083
4,4400,9.724586288837276
4,4600,9.655112379992108
4,4900,9.55186364127771
4,5100,2.3118606469831414e-17
4,5300,4.500519912817314e-16
4,5600,9.315237006969253
4,5800,9.044552630048345e-11
4,6000,2.8327648919512495e-07
4,6300,9.0844102522745
4,6500,2.1987138250718268e-17
4,6700,2.1830085128777927e-17
4,7000,5.6861619633737305e-06
4,7200,11.486696632102667
4,7400,6.320909938590693e-14
4,7700,2.6915985236900865e-11
4,7900,3.91387562069101e-09
4,8100,2.37276338002089e-17
4,8400,2.3473860223927638e-17
4,8600,10.924542720589157
4,8800,10.846492902380147
4,9100,10.730543148060049
4,9300,1.2349804670752995e-06
5,0,1.287179322786002e-05
5,200,8.269564594819228
5,500,8.181110340817467
5,700,8.122739050514845
5,900,1.3909789174234254e-05
5,1200,9.057951868781834e-06
5,1400,7.921392736985873
5,1600,1.17012337471753e-07
5,1900,7.78070623868545
5,2100,7.72511204381435
5,2300,7.669938660261283
5,2600,7.587926552759333
5,2800,7.299646193539984e-08
5,3000,7.4799461341551945
5,3300,7.399936299626026
5,3500,7.347072438984117
5,3700,7.294618270261768
5,4000,9.865021564397916
5,4200,9.794560101123796
5,4400,0.00011235650731724062
5,4600,9.655116258052148
5,4900,8.53891634678053e-15
5,5100,9.483579883583879
5,5300,9.415909073063755
5,5600,2.3212620026848476e-07
5,5800,9.248620684736
5,6000,9.182591404935659
5,6300,9.084366466479498
5,6500,9.01944283665475
5,6700,8.955058733410894
5,7000,8.859317498909023
5,7200,2.4505534614606913e-17
5,7400,2.4330492702733028e-17
5,7700,11.28270364759628
5,7900,11.20213286747859
5,8100,0.00010844091188835805
5,8400,2.3473860223927638e-17
5,8600,10.924538613832695
5,8800,10.846517366915556
5,9100,10.730464488686179
5,9300,10.653879349587065
6,0,9.309662972976138e-06
6,200,2.2200368147009748e-10
6,500,8.181099560100574
6,700,8.122615957795896
6,900,8.064669103421918
6,1200,9.7571053990957e-09
6,1400,7.921403175478455
6,1600,1.2248441627044152e-05
6,1900,4.2134881906508477e-13
6,2100,7.7251595497985726
6,2300,7.669972350726702
6,2600,7.828514586306663e-06
6,2800,2.9588316567958595e-17
6,3000,7.479867280518864
6,3300,7.399929798763403
6,3500,7.347065984558392
6,3700,1.480619475246483e-05
6,4000,9.86498788430402
6,4200,2.3876540570970004e-17
6,4400,2.2563024085757124e-15
6,4600,2.2533242440194634e-13
6,4900,9.551831030324644
6,5100,9.483616070752056
6,5300,9.415858016468388
6,5600,2.2707977627098262e-17
6,5800,2.2545775582492902e-17
6,6000,9.182624599313733
6,6300,7.451566370020124e-11
6,6500,1.6862419713618488e-06
6,6700,8.442692742525108e-08
6,7000,2.159660635829266e-17
6,7200,2.4505534614606913e-17
6,7400,11.404705561792047
6,7700,2.201445443365222e-09
6,7900,2.3898338538307584e-17
6,8100,11.122074735040894
6,8400,11.003166582914478
6,8600,10.92457146790334
6,8800,10.846474553989871
6,9100,10.730506843710797
6,9300,10.653883354590008
7,0,1.4170515634046242e-05
7,200,8.269519189553725
7,500,8.181083389031713
7,700,8.122685531879204
7,900,8.064658476161616
7,1200,7.9784187515846305
7,1400,7.921387517740984
7,1600,7.297881511709256e-14
7,1900,7.780687441362157
7,2100,7.725117133737228
7,2300,3.0123362726196135e-17
7,2600,4.2351999313533515e-14
7,2800,1.0479335950824959e-10
7,3000,3.270062745832935e-07
7,3300,3.6326049055509125e-09
7,3500,7.347019190018986
7,3700,7.294536564194527
7,4000,9.865025526763343
7,4200,4.417160005629448e-16
7,4400,3.314853573984835e-07
7,4600,9.655071660391034
7,4900,9.55184445835988
7,5100,9.48359892945658
7,5300,2.295347132220125e-17
7,5600,2.2707977627098262e-17
7,5800,2.2545775582492902e-17
7,6000,9.182537925177858
7,6300,9.08433727598455
7,6500,2.1987138250718268e-17
7,6700,2.1830085128777927e-17
7,7000,8.859267681228186
7,7200,11.486705268282497
7,7400,2.4330492702733028e-17
7,7700,8.155048819519532e-10
7,7900,11.20209286202442
7,8100,11.122078916059314
7,8400,11.003133492480378
7,8600,10.924563254383193
7,8800,10.846517366915556
7,9100,10.730474573210909
7,9300,10.653823279585003
8,0,7.344037048124902e-06
8,200,1.2312002112591277e-05
8,500,1.025960168684931e-06
8,700,2.012805949837334e-11
8,900,3.843246301775401e-13
8,1200,7.978327633837922
8,1400,3.1110944909671523e-17
8,1600,3.088872085451587e-17
8,1900,3.055835748084729e-17
8,2100,3.0340080532341755e-17
8,2300,3.0123362726196135e-17
8,2600,2.394389760328856e-14
8,2800,2.9588316567958595e-17
8,3000,2.937696857739163e-17
8,3300,7.39989891968815
8,3500,2.8855179747770305e-17
8,3700,0.00016537300231570418
8,4000,4.3162448031738895e-10
8,4200,9.794556167061362
8,4400,9.724510122682892
8,4600,5.770684852140562e-15
8,4900,4.8233068573555715e-17
8,5100,2.757719486044188e-16
8,5300,2.295347132220125e-17
8,5600,2.2707977627098262e-17
8,5800,2.2545775582492902e-17
8,6000,2.238473213966645e-17
8,6300,2.2145321266538926e-17
8,6500,2.1987138250718268e-17
8,6700,2.1830085128777927e-17
8,7000,8.859274798034768
8,7200,2.4505534614606913e-17
8,7400,2.4330492702733028e-17
8,7700,11.282661233658764
8,7900,2.3898338538307584e-17
8,8100,2.37276338002089e-17
8,8400,11.00311694727429
8,8600,10.924503706415559
8,8800,6.425608910646317e-15
8,9100,10.730482640833216
8,9300,10.653855319574358
9,0,8.483581194801233e-06
9,200,8.2696009190805
9,500,8.18114447978097
9,700,1.4732426974745853e-09
9,900,8.8866683065889e-07
9,1200,0.00012928551315945615
9,1400,7.921370120263502
9,1600,7.864767408318528
9,1900,3.934734336070492e-09
9,2100,6.201328581534682e-15
9,2300,2.309229510934132e-07
9,2600,7.587869891577957
9,2800,7.533749505227759
9,3000,9.350321219219371e-08
9,3300,2.9062773810587905e-17
9,3500,2.8855179747770305e-17
9,3700,1.0673985807753471e-09
9,4000,4.981437009024356e-17
9,4200,9.794526661602136
9,4400,9.724529652448888
9,4600,9.655046453044115
9,4900,6.708443619900514e-08
9,5100,2.3118606469831414e-17
9,5300,7.586568717004776e-09
9,5600,5.724267712398849e-11
9,5800,2.2545775582492902e-17
9,6000,2.238473213966645e-17
9,6300,2.2145321266538926e-17
9,6500,1.40124171974261e-06
9,6700,1.9423875690146887e-11
9,7000,8.859249889219976
9,7200,2.1233509684987346e-13
9,7400,11.40467126378747
9,7700,1.0436571358842564e-05
9,7900,2.3898338538307584e-17
9,8100,11.122081006568264
9,8400,0.0014717938454110787
9,8600,10.924542720589157
9,8800,10.846533676616124
9,9100,10.730488691550763
9,9300,10.653879349587065
