point,step,Privacy cost,Privacy cost difference,Sum of differences
9,0,9.09560752885922e-06,-1.6460091839115616e-06,176.6440408031353
9,200,8.269555513760876,8.269471873964331,176.6440408031353
9,500,8.181184009156022,8.18095887481386,176.6440408031353
9,700,8.122639149139278,8.12248875910156,176.6440408031353
9,900,8.064704527652154,8.064448793542963,176.6440408031353
9,1200,7.9784117425169905,7.967582118793788,176.6440408031353
9,1400,7.921399695981008,2.7728553307575954,176.6440408031353
9,1600,7.864801954719554,7.382486828741904,176.6440408031353
9,1900,6.28654176454501e-08,-0.00010300153282695455,176.6440408031353
9,2100,1.478904718725632e-10,-0.00019401286415832812,176.6440408031353
9,2300,7.669958874536153,7.116230061722057,176.6440408031353
9,2600,2.980118506858717e-17,-1.1061853872965674e-05,176.6440408031353
9,2800,7.533713103949756,7.5335240416006215,176.6440408031353
9,3000,7.479946134155194,7.479844469227917,176.6440408031353
9,3300,2.9062773810587905e-17,-1.0916031116937308e-05,176.6440408031353
9,3500,5.28734746995616e-09,-2.8612030758298408e-06,176.6440408031353
9,3700,7.29460224944421,7.294560189879535,176.6440408031353
9,4000,9.864981940761936,9.864469781510982,176.6440408031353
9,4200,7.322347033304961e-11,-1.6046675629431346,176.6440408031353
9,4400,2.227113084203735e-07,-0.00015066633354207963,176.6440408031353
9,4600,9.590164238324357e-05,-5.5448888705556426e-05,176.6440408031353
9,4900,2.328492965619922e-17,-0.0006851384954870767,176.6440408031353
9,5100,2.757719486044188e-16,-0.00011416414977732424,176.6440408031353
9,5300,9.41591285503714,9.41579454065402,176.6440408031353
9,5600,3.4400203089331925e-08,-0.00019508304483721066,176.6440408031353
9,5800,9.24864297350159,9.24853150714232,176.6440408031353
9,6000,9.18259140493566,9.182114616970084,176.6440408031353
9,6300,9.08429531469688,9.084236697778124,176.6440408031353
9,6500,6.445281493346164e-06,-6.059972898549727e-05,176.6440408031353
9,6700,2.583833434687937e-11,-0.00010783280495766565,176.6440408031353
9,7000,8.859255226821174,6.923559423099884,176.6440408031353
9,7200,11.486759244457486,7.787605769837098,176.6440408031353
9,7400,11.404660545666715,11.404626274597677,176.6440408031353
9,7700,5.904339845929667e-06,-3.672512774471151e-05,176.6440408031353
9,7900,2.3898338538307584e-17,-1.3729967865147272e-05,176.6440408031353
9,8100,11.122095640137095,7.174760811958402,176.6440408031353
9,8400,11.00318312814423,9.833451334404538,176.6440408031353
9,8600,2.3306187515334845e-17,-2.1399250686351534,176.6440408031353
9,8800,1.925602039913644e-09,-0.0001238345361714601,176.6440408031353
9,9100,10.730476590116735,10.286964418485706,176.6440408031353
9,9300,5.256107548458467e-07,-6.636129905943161e-05,176.6440408031353
